Id,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice,School
1698,RL,13693,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,2153.0,2153.0,GasA,Ex,Y,SBrkr,2069,574,2643,0.0,0.0,2,1,3,1,Ex,9,Typ,1,BuiltIn,2006.0,Fin,3.0,694.0,TA,TA,Y,414,84,3,2007,380000,Fellows/HS
1129,FV,10625,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1660.0,1660.0,GasA,Ex,Y,SBrkr,1660,0,1660,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2007.0,Fin,3.0,660.0,TA,TA,Y,133,120,6,2008,256000,Fellows/HS
165,RL,7200,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,1951,2000,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,BLQ,234.0,Rec,180.0,900.0,GasA,TA,Y,SBrkr,900,0,900,0.0,1.0,1,0,3,1,Gd,5,Typ,0,Detchd,2005.0,Unf,2.0,576.0,TA,TA,Y,222,32,5,2010,134800,Sawyer
935,RM,1612,Reg,Lvl,Inside,Gtl,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,561.0,561.0,GasA,TA,Y,SBrkr,561,668,1229,0.0,0.0,1,1,2,1,TA,5,Typ,1,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,154,0,7,2009,121000,Edwards/Jr_H
1802,FV,10207,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,874.0,874.0,GasA,Ex,Y,SBrkr,874,887,1761,0.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,2007.0,Fin,2.0,578.0,TA,TA,Y,144,105,8,2007,227875,Fellows/HS
250,RL,10475,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1694.0,1694.0,GasA,Ex,Y,SBrkr,1694,0,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2008.0,RFn,3.0,776.0,TA,TA,Y,160,33,2,2010,245350,Edwards/Jr_H
236,RL,10625,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,108.0,Unf,350.0,458.0,GasA,Fa,N,SBrkr,835,0,835,0.0,0.0,1,0,2,1,TA,5,Typ,0,Basment,1920.0,Unf,1.0,366.0,Fa,TA,Y,0,0,5,2010,83000,Edwards/Jr_H
2029,RM,5680,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,592.0,592.0,GasA,TA,N,FuseA,933,240,1173,0.0,0.0,2,0,3,1,TA,7,Typ,0,Detchd,1920.0,Unf,1.0,240.0,TA,Fa,Y,0,25,9,2007,113000,Meeke
636,RL,12400,IR1,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,630.0,1215.0,GasA,TA,Y,FuseA,1215,0,1215,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1958.0,Unf,1.0,297.0,TA,TA,Y,0,0,6,2009,155000,Sawyer
1155,RL,6768,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,80.0,912.0,GasA,Gd,Y,SBrkr,912,0,912,1.0,1.0,1,0,3,1,Gd,5,Typ,0,Detchd,1962.0,Unf,1.0,288.0,TA,TA,Y,168,0,5,2008,142000,Sawyer
739,RM,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,884.0,884.0,GasA,Gd,Y,SBrkr,904,0,904,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0,0,1,2009,119000,Meeke
1608,RL,12508,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,323.0,983.0,GasA,Ex,Y,SBrkr,983,767,1750,1.0,0.0,2,0,4,1,TA,7,Mod,0,Attchd,1989.0,Unf,1.0,423.0,TA,TA,Y,245,0,7,2008,160000,Mitchell
1087,RL,7415,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,759.0,Unf,80.0,839.0,GasA,Ex,Y,SBrkr,864,729,1593,1.0,0.0,2,1,3,1,TA,8,Typ,1,Attchd,2004.0,Fin,2.0,398.0,TA,TA,Y,100,75,4,2008,193000,Fellows/HS
1774,RL,11762,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,770.0,1105.0,GasA,Ex,Y,SBrkr,1105,1097,2202,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1992.0,RFn,2.0,517.0,TA,TA,Y,0,65,9,2007,263000,Fellows/HS
2816,RL,8767,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,1286.0,1310.0,GasA,Ex,Y,SBrkr,1310,0,1310,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0,0,7,2006,164990,Edwards/Jr_H
2194,RL,8190,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,216.0,948.0,GasA,Ex,Y,SBrkr,948,0,948,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1956.0,Unf,1.0,280.0,TA,TA,Y,0,36,10,2007,119000,Edwards/Jr_H
523,FV,7500,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1348.0,1372.0,GasA,Ex,Y,SBrkr,1448,0,1448,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,692.0,TA,TA,Y,0,140,6,2009,238500,Fellows/HS
1837,FV,3784,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,1451.0,1511.0,GasA,Ex,Y,SBrkr,1565,0,1565,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,120,2,2007,193800,Fellows/HS
2284,RM,4224,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,200.0,1040.0,GasA,TA,Y,SBrkr,1060,0,1060,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100,110,6,2007,129900,Mitchell
1434,RL,9245,IR2,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,304.0,990.0,GasA,Ex,Y,SBrkr,990,0,990,0.0,1.0,1,0,3,1,TA,5,Typ,0,Detchd,1996.0,Unf,2.0,672.0,TA,TA,Y,0,0,2,2008,145000,Edwards/Jr_H
2794,RL,14781,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,1753.0,1753.0,GasA,Ex,Y,SBrkr,1787,0,1787,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,198,150,8,2006,275000,Edwards/Jr_H
794,RL,7440,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1954,1954,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,916.0,1089.0,GasW,TA,Y,SBrkr,1089,0,1089,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1954.0,RFn,1.0,252.0,TA,TA,P,328,0,9,2009,125000,Edwards/Jr_H
708,RM,7404,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,6,1920,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,861.0,861.0,GasA,TA,Y,SBrkr,861,0,861,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1920.0,Unf,2.0,288.0,TA,TA,N,0,0,11,2009,80000,Meeke
286,RL,4853,Reg,Bnk,Inside,Gtl,SWISU,Artery,1Fam,1Story,5,6,1924,1999,Gable,MetalSd,VinylSd,BrkFace,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,974.0,1107.0,GasA,Fa,N,FuseA,1296,0,1296,0.0,0.0,2,0,2,1,Fa,5,Typ,1,Detchd,1979.0,Unf,1.0,260.0,TA,TA,Y,0,0,5,2010,104000,Uni
62,RL,10593,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,7,5,1996,1996,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,801.0,1720.0,GasA,Ex,Y,SBrkr,1720,0,1720,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,1996.0,Fin,2.0,527.0,TA,TA,Y,240,56,3,2010,260400,Fellows/HS
1647,RL,12090,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,7,1981,2003,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,404.0,725.0,GasA,Ex,Y,SBrkr,725,754,1479,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,1981.0,RFn,2.0,484.0,TA,TA,Y,167,72,3,2007,176000,Fellows/HS
2054,RL,11677,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,4,1966,1966,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,30.0,1040.0,GasA,TA,Y,SBrkr,1040,0,1040,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,RFn,1.0,264.0,TA,TA,Y,0,90,2,2007,123000,Sawyer
1102,RL,11000,Reg,Lvl,FR2,Gtl,NoRidge,Norm,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,1519.0,1519.0,GasA,Ex,Y,SBrkr,1533,639,2172,0.0,0.0,2,1,4,1,Ex,8,Typ,1,BuiltIn,2000.0,RFn,3.0,687.0,TA,TA,Y,162,153,6,2008,291000,Fellows/HS
654,RL,8000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,292.0,972.0,GasA,Ex,Y,SBrkr,972,0,972,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,0,5,2009,132000,Sawyer
1089,RL,8029,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,24,7,2008,176000,Fellows/HS
604,RL,13495,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,222.0,1048.0,GasA,Fa,Y,SBrkr,1728,0,1728,1.0,0.0,2,0,3,1,TA,7,Min1,1,Detchd,1956.0,Unf,2.0,576.0,TA,TA,Y,0,99,7,2009,177625,Sawyer
2838,RL,9738,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,392.0,784.0,GasA,Gd,Y,SBrkr,949,272,1221,1.0,0.0,1,0,4,1,TA,7,Typ,0,Attchd,1965.0,Unf,1.0,392.0,TA,TA,Y,0,0,3,2006,104900,Edwards/Jr_H
2777,RL,9272,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,342.0,842.0,GasA,Ex,Y,SBrkr,856,893,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,1999.0,RFn,2.0,515.0,TA,TA,Y,140,85,6,2006,196000,Edwards/Jr_H
1723,RL,7841,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,729.0,1577.0,GasA,Ex,Y,SBrkr,1577,0,1577,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,203,39,5,2007,280000,Fellows/HS
349,RL,8530,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,384.0,384.0,GasA,Gd,Y,SBrkr,804,670,1474,0.0,0.0,2,1,3,1,TA,7,Typ,1,BuiltIn,1995.0,Fin,2.0,400.0,TA,TA,Y,120,72,5,2009,168500,Fellows/HS
2313,RL,13041,IR2,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1995,1995,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,781.0,781.0,GasA,Gd,Y,SBrkr,781,890,1671,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1995.0,Fin,2.0,423.0,TA,TA,Y,0,84,2,2006,170000,Fellows/HS
1346,RM,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,449.0,989.0,GasA,TA,Y,SBrkr,1245,764,2009,0.0,0.0,2,0,4,1,TA,7,Min2,1,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0,20,1,2008,150000,Meeke
2770,RL,13015,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1996,1996,Gable,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100,0,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1996.0,RFn,2.0,462.0,TA,TA,Y,0,0,6,2006,145000,Edwards/Jr_H
2923,RL,9297,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,5,5,1976,1976,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,122.0,1728.0,GasA,TA,Y,SBrkr,1728,0,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,1976.0,Unf,2.0,560.0,TA,TA,Y,0,0,7,2006,188000,Mitchell
1619,RL,8773,IR1,HLS,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,916.0,916.0,GasA,Gd,Y,SBrkr,916,684,1600,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100,38,8,2007,169000,Fellows/HS
2178,RL,8536,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,5,5,2006,2007,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1125.0,1125.0,GasA,Gd,Y,SBrkr,1125,0,1125,0.0,0.0,1,1,2,1,TA,5,Typ,0,Attchd,2007.0,Unf,2.0,430.0,TA,TA,Y,80,64,4,2007,155000,Edwards/Jr_H
1160,FV,4282,IR2,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,1375.0,1391.0,GasA,Ex,Y,SBrkr,1391,0,1391,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2004.0,RFn,2.0,530.0,TA,TA,Y,156,158,7,2008,196000,Fellows/HS
1755,RL,8740,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,7,2007,219500,Fellows/HS
2412,RL,10237,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,2,2006,170440,Fellows/HS
889,RL,7950,IR1,Bnk,Corner,Gtl,Edwards,Norm,1Fam,2Story,6,6,1977,1977,Hip,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,155.0,690.0,GasA,TA,Y,SBrkr,698,728,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1977.0,Fin,2.0,440.0,TA,TA,Y,252,0,7,2009,159500,Edwards/Jr_H
1186,RL,10400,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,6,1970,1970,Hip,Plywood,Plywood,BrkFace,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,1304.0,1304.0,GasA,Gd,Y,SBrkr,1682,0,1682,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1970.0,Unf,2.0,530.0,TA,TA,Y,98,0,5,2008,174000,Fellows/HS
1613,RL,10628,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,7,5,1970,1970,Flat,Plywood,Plywood,None,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,499.0,1277.0,GasA,TA,Y,SBrkr,1277,0,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,4,2007,167000,Sawyer
411,RL,2280,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Twnhs,2Story,6,6,1976,1976,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,289.0,855.0,GasA,TA,Y,SBrkr,855,601,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1976.0,Unf,2.0,440.0,TA,TA,Y,87,0,7,2009,148500,Not Sure
548,RL,10762,Reg,Lvl,Corner,Gtl,SawyerW,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,626.0,626.0,GasA,TA,Y,SBrkr,626,591,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0,28,4,2009,120000,Sawyer
2179,RL,7024,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,110.0,1090.0,GasA,Gd,Y,SBrkr,1090,0,1090,1.0,0.0,1,1,2,1,TA,5,Typ,0,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,49,6,2007,157000,Edwards/Jr_H
2746,RL,7585,Reg,Lvl,Inside,Gtl,Edwards,Artery,1Fam,1.5Fin,5,3,1948,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,810.0,810.0,GasA,Fa,Y,FuseA,1002,454,1456,1.0,1.0,1,0,4,1,TA,7,Typ,1,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0,0,8,2006,91500,Edwards/Jr_H
2168,RL,9170,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,420.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,1214,1.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0,0,4,2007,140000,Edwards/Jr_H
2061,RL,7742,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,1,2007,127000,Sawyer
1131,FV,8791,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,361.0,864.0,GasA,Ex,Y,SBrkr,864,864,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,216,56,5,2008,207500,Fellows/HS
929,RL,13339,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,6,1960,1960,Gable,HdBoard,Plywood,Stone,TA,TA,CBlock,TA,TA,No,LwQ,65.0,BLQ,621.0,1561.0,GasA,TA,Y,SBrkr,1561,0,1561,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,1960.0,Fin,2.0,463.0,TA,TA,Y,0,148,5,2009,193000,Meeke
362,RL,8125,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,702.0,702.0,GasA,Gd,Y,SBrkr,702,779,1481,0.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,36,3,2009,174000,Fellows/HS
652,RL,11419,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,2Story,7,7,1948,1999,Gable,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,Mn,ALQ,699.0,Unf,0.0,699.0,GasA,Ex,Y,FuseA,801,726,1527,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1948.0,Unf,2.0,410.0,TA,TA,Y,0,0,12,2009,152500,Sawyer
1466,RL,7226,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,798.0,798.0,GasA,Ex,Y,SBrkr,798,842,1640,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0,45,6,2008,183000,Edwards/Jr_H
2087,RL,11100,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,7,2007,136500,Edwards/Jr_H
1442,RL,12435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,602.0,963.0,GasA,Ex,Y,SBrkr,963,829,1792,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0,96,5,2008,231500,Edwards/Jr_H
2744,RL,6420,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,1952,1952,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,219.0,980.0,GasA,Fa,Y,FuseA,1148,0,1148,0.0,1.0,1,0,2,1,TA,6,Typ,0,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0,0,9,2006,123500,Edwards/Jr_H
